subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
944548,21,0,46,0,-0.6666666666666666,4,0.027714137
944548,21,0,47,1,-0.1111111111111111,4,0.03624732
944548,21,0,48,0,-0.1111111111111111,4,-0.011301085
944548,21,0,49,1,0.7777777777777778,4,-0.023900442
944548,21,0,50,0,-0.7777777777777778,4,-0.03473503
944548,21,0,51,1,0.4444444444444444,4,-0.044209138
944548,21,0,52,1,0.8888888888888888,4,-0.06868588
944548,21,0,53,0,-0.5555555555555556,4,-0.10015677
944548,21,0,54,0,-0.4444444444444444,5,-0.12489925
944548,21,0,55,0,-0.7777777777777778,4,-0.14234123
944548,21,0,56,0,-0.3333333333333333,4,-0.15596288
944548,21,0,57,1,0.6666666666666666,5,-0.15905651
944548,21,0,58,0,-0.8888888888888888,5,-0.17483807
944548,21,0,59,0,0.0,3,-0.19796537
944548,21,0,60,0,-0.5555555555555556,3,-0.17402208
944548,21,0,61,0,-0.2222222222222222,4,-0.14921652
944548,21,0,62,1,0.1111111111111111,4,-0.1056535
944548,21,0,63,0,-0.1111111111111111,4,-0.106619015
944548,21,0,64,1,0.5555555555555556,4,-0.076433495
944548,21,0,65,1,0.4444444444444444,4,-0.06379794
944548,21,0,66,0,-0.5555555555555556,4,-0.06769668
944548,21,0,67,1,0.1111111111111111,4,-0.052471668
944548,21,0,68,0,-0.3333333333333333,3,-0.07730955
944548,21,0,69,0,-0.4444444444444444,4,-0.09076591
944548,21,0,70,1,0.1111111111111111,4,-0.09546052
944548,21,0,71,1,0.4444444444444444,4,-0.13649565
944548,21,0,72,0,-0.8888888888888888,4,-0.19039802
944548,21,0,73,0,-0.6666666666666666,4,-0.25295806
944548,21,0,74,0,0.5555555555555556,4,-0.31356376
944548,21,0,75,0,0.3333333333333333,4,-0.3097192
944548,21,0,76,0,-0.2222222222222222,5,-0.24972631
944548,21,0,77,1,0.1111111111111111,5,-0.1764405
944548,21,0,78,0,-0.6666666666666666,5,-0.15095285
944548,21,0,79,1,0.0,3,-0.12738265
944548,21,0,80,0,-0.5555555555555556,4,-0.15060855
944548,21,0,81,1,0.8888888888888888,4,-0.16646945
944548,21,0,82,0,0.2222222222222222,2,-0.1896242
944548,21,0,83,1,0.6666666666666666,4,-0.15779354
944548,21,0,84,1,0.6666666666666666,4,-0.14081413
